Song ID,Song Name,Artist,Length,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,wav Path,Lyrics,Emotion
6VrLYoQKdhu1Jruei06t65,Somebody To You,The Vamps,185097,0.526,0.818,3,-5.952,1,0.0358,0.0587,0,0.333,0.896,171.96,4,./wav_clips/Somebody_To_You_2.wav,"Paroles de la chanson Somebody To You par The Vamps
I used to want to be
Living like there's only me.
But now I spend my time
Thinking ‘bout a way to get you off my mind.
I used to be so tough.
Never really gave enough.
And then you caught my eye.
Giving me the feeling of a lightning strike.

Look at me now. I’m falling.
I can’t even talk, still stuttering.
This ground of mine keeps shaking
Oh oh oh. Now...

All I want to be, yeah, all I ever want to be
Yeah, yeah, is somebody to you.

All I want to be, yeah, all I ever want to be
Yeah, yeah, is somebody to you.
Everybody’s tryin’ to be a billionaire.
But every time I look at you I just don’t care,
'Cause all I want to be, yeah, all I ever want to be
Yeah, yeah, is somebody to you.

I used to run around.
I didn’t want to settle down.
But now I wake each day
Looking for a way that I can see your face.
I’ve got your photograph.
But baby I need more than that.
I need to know your lips.
Nothing ever mattered to me more than this.

Look at me now. I’m falling.

I can’t even talk, still stuttering.
This ground of mine keeps shaking
Oh oh oh. Now...

All I want to be, yeah, all I ever want to be
Yeah, yeah, is somebody to you.
All I want to be, yeah, all I ever want to be
Yeah, yeah, is somebody to you.
Everybody’s tryin’ to be a billionaire.
But every time I look at you I just don’t care,
'Cause all I want to be, yeah, all I ever want to be
Yeah, yeah, is somebody to you.

Look at me now. I’m falling.
I can’t even talk, still stuttering.
All I want to be
Yeah, all I ever want to be

Yeah, yeah, yeah, yeah...

All I want to be, yeah, all I ever want to be
Yeah, yeah, is somebody to you.
All I want to be, yeah, all I ever want to be
Yeah, yeah, is somebody to you.

All I want to be, yeah, all I ever want to be
Yeah, yeah, is somebody to you.
All I want to be, yeah, all I ever want to be
Yeah, yeah, is somebody to you.
Everybody’s tryin’ to be a billionaire.
But every time I look at you I just don’t care,
'Cause all I want to be, yeah, all I ever want to be
Yeah, yeah, is somebody to you.

'Cause all I want to be, yeah, all I ever want to be

Yeah, yeah, is somebody to you.",happy
7xn4QcdEGKTRIEzcbEZ6ZW,Summertime,Mitchy & André,176684,0.668,0.618,6,-7.701,1,0.0457,0.106,0,0.117,0.53,94.977,4,./wav_clips/Summertime_0.wav,Lyrics not found,happy
7xn4QcdEGKTRIEzcbEZ6ZW,Summertime,Mitchy & André,176684,0.668,0.618,6,-7.701,1,0.0457,0.106,0,0.117,0.53,94.977,4,./wav_clips/Summertime_1.wav,Lyrics not found,happy
7xn4QcdEGKTRIEzcbEZ6ZW,Summertime,Mitchy & André,176684,0.668,0.618,6,-7.701,1,0.0457,0.106,0,0.117,0.53,94.977,4,./wav_clips/Summertime_2.wav,Lyrics not found,happy
0mBP9X2gPCuapvpZ7TGDk3,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,154486,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,4,./wav_clips/Left_and_Right_(Feat._Jung_Kook_of_BTS)_0.wav,Lyrics not found,happy
0mBP9X2gPCuapvpZ7TGDk3,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,154486,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,4,./wav_clips/Left_and_Right_(Feat._Jung_Kook_of_BTS)_1.wav,Lyrics not found,happy
0mBP9X2gPCuapvpZ7TGDk3,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,154486,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,4,./wav_clips/Left_and_Right_(Feat._Jung_Kook_of_BTS)_2.wav,Lyrics not found,happy
0QBzMgT7NIeoCYy3sJCof1,Bam Bam (feat. Ed Sheeran),Camila Cabello,206070,0.756,0.697,8,-6.377,1,0.0401,0.182,0,0.333,0.956,94.996,4,./wav_clips/Bam_Bam_(feat._Ed_Sheeran)_0.wav,"Paroles de la chanson Bam Bam par Camila Cabello
[Camila Cabello]
You said you hated the ocean, but you're surfin' now
I said I'd love you for life, but I just sold our house
We were kids at the start, I guess we're grown-ups now, mmm
Couldn't never imagine even havin' doubts
But not everything works out, no

[ Camila Cabello]
Now I'm out dancin' with strangers
You could be casually datin'
Damn, it's all changin' so fast

[Camila Cabello]

Así es la vida, sí
Yeah, that's just life, baby
Yeah, love came around and it knocked me down
But I'm back on my feet
Así es la vida, sí
Yeah, that's just life, baby
I was barely standin', but now I'm dancin'
He's all over me (Goza)

[Camila Cabello]
Ba-da, bam-bam-bam-bam, bam-bam
Ba-da, bam-bam-bam-bam, bam-bam
Ba-da, bam-bam-bam-bam, bam-bam
Ba-da, bam-bam-bam-bam (Así es la vida)
Ba-da, bam-bam-bam-bam, bam-bam (Uh-huh)
Ba-da, bam-bam-bam-bam, bam-bam (Eh, eh, uh-huh)
Ba-da, bam-bam-bam-bam, bam-bam (Uh-huh)
Ba-da, bam-bam-bam-bam


[Ed Sheeran]
It's been a hell of a year, thank God we made it out
Yeah, we were ridin' a wave and trying not to drown
And on the surface, I held it together
But underneath, I sorta came unwound
Where would I be? You're all that I need
My world, baby, you hold me down
You always hold me down

[ Ed Sheeran, Camila Cabello]
Well, I've been a breaker and broken
Every mistake turns to moments
Wouldn't take anything back

[Camila Cabello & Ed Sheeran]

Así es la vida, sí (Así es)
Yeah, that's just life, baby
Yeah, love came around and it knocked me down
But I'm back on my feet
Así es la vida, sí
Yeah, that's just life, baby
I was barely standin', but now I'm dancin'
She's all over me (He's all over me)

[Ed Sheeran & Camila Cabello]
Ba-da, bam-bam-bam-bam, bam-bam
Ba-da, bam-bam-bam-bam, bam-bam
Ba-da, bam-bam-bam-bam, bam-bam
Ba-da, bam-bam-bam-bam (Ahí, ahí)
Ba-da, bam-bam-bam-bam, bam-bam
Ba-da, bam-bam-bam-bam, bam-bam
Ba-da, bam-bam-bam-bam, bam-bam
Ba-da, bam-bam-bam-bam (Pónganle azúcar, mi gente!)


[ Camila Cabello & Ed Sheeran]
Y sigue bailando, hey
Y sigue bailando, a-ha
(Keep dancing, yeah)
Y sigue bailando
(Keep dancing, yeah!)
Y sigue bailando (Hey!), a-ha (Hay amor en todos lados)
Y sigue bailando
(Keep dancing, yeah) (Sigue, sigue, sigue bailando)
Y sigue bailando (Hey!) (Hay amor en todos lados)
Y sigue bailando, woah (Sigue, sigue, sigue bailando)

[Camila Cabello, Ed Sheeran]
Así es la vida, sí

Yeah, that's just life, baby
Yeah, love came around and it knocked me down
But I'm back on my feet
Así es la vida, sí
Yeah, that's just life, baby
I was barely standin', but now I'm dancin'
She's all over me (Hey! Hey!)

[Camila Cabello & Ed Sheeran]
Now I–, Now I'm dancin' (Ba-da, bam-bam-bam-bam, bam-bam)
Keep dancing, yeah
Now I–, Now I'm dancin' (Ba-da, bam-bam-bam-bam, bam-bam)
Keep dancing, yeah
Now I–, Now I'm dancin' (Ba-da, bam-bam-bam-bam, bam-bam)
Keep dancing, yeah (Ba-da, bam-bam-bam-bam) (Hey! Hey!)

(Ba-da, bam, bam, bam, bam, bam, bam)
And now I'm dancin' (Ba-da, bam-bam-bam-bam, bam-bam)
Keep dancing, yeah
Now I'm dancin' (Ba-da, bam-bam-bam-bam, bam-bam)
Keep dancing, yeah, yeah, yeah, yeah (Ba-da, bam-bam-bam-bam)
Yeah",happy
0QBzMgT7NIeoCYy3sJCof1,Bam Bam (feat. Ed Sheeran),Camila Cabello,206070,0.756,0.697,8,-6.377,1,0.0401,0.182,0,0.333,0.956,94.996,4,./wav_clips/Bam_Bam_(feat._Ed_Sheeran)_1.wav,"Paroles de la chanson Bam Bam par Camila Cabello
[Camila Cabello]
You said you hated the ocean, but you're surfin' now
I said I'd love you for life, but I just sold our house
We were kids at the start, I guess we're grown-ups now, mmm
Couldn't never imagine even havin' doubts
But not everything works out, no

[ Camila Cabello]
Now I'm out dancin' with strangers
You could be casually datin'
Damn, it's all changin' so fast

[Camila Cabello]

Así es la vida, sí
Yeah, that's just life, baby
Yeah, love came around and it knocked me down
But I'm back on my feet
Así es la vida, sí
Yeah, that's just life, baby
I was barely standin', but now I'm dancin'
He's all over me (Goza)

[Camila Cabello]
Ba-da, bam-bam-bam-bam, bam-bam
Ba-da, bam-bam-bam-bam, bam-bam
Ba-da, bam-bam-bam-bam, bam-bam
Ba-da, bam-bam-bam-bam (Así es la vida)
Ba-da, bam-bam-bam-bam, bam-bam (Uh-huh)
Ba-da, bam-bam-bam-bam, bam-bam (Eh, eh, uh-huh)
Ba-da, bam-bam-bam-bam, bam-bam (Uh-huh)
Ba-da, bam-bam-bam-bam


[Ed Sheeran]
It's been a hell of a year, thank God we made it out
Yeah, we were ridin' a wave and trying not to drown
And on the surface, I held it together
But underneath, I sorta came unwound
Where would I be? You're all that I need
My world, baby, you hold me down
You always hold me down

[ Ed Sheeran, Camila Cabello]
Well, I've been a breaker and broken
Every mistake turns to moments
Wouldn't take anything back

[Camila Cabello & Ed Sheeran]

Así es la vida, sí (Así es)
Yeah, that's just life, baby
Yeah, love came around and it knocked me down
But I'm back on my feet
Así es la vida, sí
Yeah, that's just life, baby
I was barely standin', but now I'm dancin'
She's all over me (He's all over me)

[Ed Sheeran & Camila Cabello]
Ba-da, bam-bam-bam-bam, bam-bam
Ba-da, bam-bam-bam-bam, bam-bam
Ba-da, bam-bam-bam-bam, bam-bam
Ba-da, bam-bam-bam-bam (Ahí, ahí)
Ba-da, bam-bam-bam-bam, bam-bam
Ba-da, bam-bam-bam-bam, bam-bam
Ba-da, bam-bam-bam-bam, bam-bam
Ba-da, bam-bam-bam-bam (Pónganle azúcar, mi gente!)


[ Camila Cabello & Ed Sheeran]
Y sigue bailando, hey
Y sigue bailando, a-ha
(Keep dancing, yeah)
Y sigue bailando
(Keep dancing, yeah!)
Y sigue bailando (Hey!), a-ha (Hay amor en todos lados)
Y sigue bailando
(Keep dancing, yeah) (Sigue, sigue, sigue bailando)
Y sigue bailando (Hey!) (Hay amor en todos lados)
Y sigue bailando, woah (Sigue, sigue, sigue bailando)

[Camila Cabello, Ed Sheeran]
Así es la vida, sí

Yeah, that's just life, baby
Yeah, love came around and it knocked me down
But I'm back on my feet
Así es la vida, sí
Yeah, that's just life, baby
I was barely standin', but now I'm dancin'
She's all over me (Hey! Hey!)

[Camila Cabello & Ed Sheeran]
Now I–, Now I'm dancin' (Ba-da, bam-bam-bam-bam, bam-bam)
Keep dancing, yeah
Now I–, Now I'm dancin' (Ba-da, bam-bam-bam-bam, bam-bam)
Keep dancing, yeah
Now I–, Now I'm dancin' (Ba-da, bam-bam-bam-bam, bam-bam)
Keep dancing, yeah (Ba-da, bam-bam-bam-bam) (Hey! Hey!)

(Ba-da, bam, bam, bam, bam, bam, bam)
And now I'm dancin' (Ba-da, bam-bam-bam-bam, bam-bam)
Keep dancing, yeah
Now I'm dancin' (Ba-da, bam-bam-bam-bam, bam-bam)
Keep dancing, yeah, yeah, yeah, yeah (Ba-da, bam-bam-bam-bam)
Yeah",happy
0QBzMgT7NIeoCYy3sJCof1,Bam Bam (feat. Ed Sheeran),Camila Cabello,206070,0.756,0.697,8,-6.377,1,0.0401,0.182,0,0.333,0.956,94.996,4,./wav_clips/Bam_Bam_(feat._Ed_Sheeran)_2.wav,"Paroles de la chanson Bam Bam par Camila Cabello
[Camila Cabello]
You said you hated the ocean, but you're surfin' now
I said I'd love you for life, but I just sold our house
We were kids at the start, I guess we're grown-ups now, mmm
Couldn't never imagine even havin' doubts
But not everything works out, no

[ Camila Cabello]
Now I'm out dancin' with strangers
You could be casually datin'
Damn, it's all changin' so fast

[Camila Cabello]

Así es la vida, sí
Yeah, that's just life, baby
Yeah, love came around and it knocked me down
But I'm back on my feet
Así es la vida, sí
Yeah, that's just life, baby
I was barely standin', but now I'm dancin'
He's all over me (Goza)

[Camila Cabello]
Ba-da, bam-bam-bam-bam, bam-bam
Ba-da, bam-bam-bam-bam, bam-bam
Ba-da, bam-bam-bam-bam, bam-bam
Ba-da, bam-bam-bam-bam (Así es la vida)
Ba-da, bam-bam-bam-bam, bam-bam (Uh-huh)
Ba-da, bam-bam-bam-bam, bam-bam (Eh, eh, uh-huh)
Ba-da, bam-bam-bam-bam, bam-bam (Uh-huh)
Ba-da, bam-bam-bam-bam


[Ed Sheeran]
It's been a hell of a year, thank God we made it out
Yeah, we were ridin' a wave and trying not to drown
And on the surface, I held it together
But underneath, I sorta came unwound
Where would I be? You're all that I need
My world, baby, you hold me down
You always hold me down

[ Ed Sheeran, Camila Cabello]
Well, I've been a breaker and broken
Every mistake turns to moments
Wouldn't take anything back

[Camila Cabello & Ed Sheeran]

Así es la vida, sí (Así es)
Yeah, that's just life, baby
Yeah, love came around and it knocked me down
But I'm back on my feet
Así es la vida, sí
Yeah, that's just life, baby
I was barely standin', but now I'm dancin'
She's all over me (He's all over me)

[Ed Sheeran & Camila Cabello]
Ba-da, bam-bam-bam-bam, bam-bam
Ba-da, bam-bam-bam-bam, bam-bam
Ba-da, bam-bam-bam-bam, bam-bam
Ba-da, bam-bam-bam-bam (Ahí, ahí)
Ba-da, bam-bam-bam-bam, bam-bam
Ba-da, bam-bam-bam-bam, bam-bam
Ba-da, bam-bam-bam-bam, bam-bam
Ba-da, bam-bam-bam-bam (Pónganle azúcar, mi gente!)


[ Camila Cabello & Ed Sheeran]
Y sigue bailando, hey
Y sigue bailando, a-ha
(Keep dancing, yeah)
Y sigue bailando
(Keep dancing, yeah!)
Y sigue bailando (Hey!), a-ha (Hay amor en todos lados)
Y sigue bailando
(Keep dancing, yeah) (Sigue, sigue, sigue bailando)
Y sigue bailando (Hey!) (Hay amor en todos lados)
Y sigue bailando, woah (Sigue, sigue, sigue bailando)

[Camila Cabello, Ed Sheeran]
Así es la vida, sí

Yeah, that's just life, baby
Yeah, love came around and it knocked me down
But I'm back on my feet
Así es la vida, sí
Yeah, that's just life, baby
I was barely standin', but now I'm dancin'
She's all over me (Hey! Hey!)

[Camila Cabello & Ed Sheeran]
Now I–, Now I'm dancin' (Ba-da, bam-bam-bam-bam, bam-bam)
Keep dancing, yeah
Now I–, Now I'm dancin' (Ba-da, bam-bam-bam-bam, bam-bam)
Keep dancing, yeah
Now I–, Now I'm dancin' (Ba-da, bam-bam-bam-bam, bam-bam)
Keep dancing, yeah (Ba-da, bam-bam-bam-bam) (Hey! Hey!)

(Ba-da, bam, bam, bam, bam, bam, bam)
And now I'm dancin' (Ba-da, bam-bam-bam-bam, bam-bam)
Keep dancing, yeah
Now I'm dancin' (Ba-da, bam-bam-bam-bam, bam-bam)
Keep dancing, yeah, yeah, yeah, yeah (Ba-da, bam-bam-bam-bam)
Yeah",happy
3HuOpP9voI3l4DnuzQTUep,Stuck In The Middle,Saco,176073,0.775,0.753,0,-8.608,0,0.0367,0.141,0.000245,0.152,0.758,107.035,4,./wav_clips/Stuck_In_The_Middle_0.wav,Lyrics not found,happy
3HuOpP9voI3l4DnuzQTUep,Stuck In The Middle,Saco,176073,0.775,0.753,0,-8.608,0,0.0367,0.141,0.000245,0.152,0.758,107.035,4,./wav_clips/Stuck_In_The_Middle_1.wav,Lyrics not found,happy
3HuOpP9voI3l4DnuzQTUep,Stuck In The Middle,Saco,176073,0.775,0.753,0,-8.608,0,0.0367,0.141,0.000245,0.152,0.758,107.035,4,./wav_clips/Stuck_In_The_Middle_2.wav,Lyrics not found,happy
2bT1PH7Cw3J9p3t7nlXCdh,If I Can't Have You,Shawn Mendes,191466,0.691,0.823,2,-4.197,1,0.0623,0.487,0,0.134,0.87,123.935,4,./wav_clips/If_I_Can't_Have_You_0.wav,Lyrics not found,happy
2bT1PH7Cw3J9p3t7nlXCdh,If I Can't Have You,Shawn Mendes,191466,0.691,0.823,2,-4.197,1,0.0623,0.487,0,0.134,0.87,123.935,4,./wav_clips/If_I_Can't_Have_You_1.wav,Lyrics not found,happy
2bT1PH7Cw3J9p3t7nlXCdh,If I Can't Have You,Shawn Mendes,191466,0.691,0.823,2,-4.197,1,0.0623,0.487,0,0.134,0.87,123.935,4,./wav_clips/If_I_Can't_Have_You_2.wav,Lyrics not found,happy
2iuZJX9X9P0GKaE93xcPjk,Sugar,Maroon 5,235493,0.748,0.788,1,-7.055,1,0.0334,0.0591,0,0.0863,0.884,120.076,4,./wav_clips/Sugar_0.wav,"Paroles de la chanson Sugar par Maroon 5
I'm hurting baby, I'm broken down
I need your loving, loving I need it now
When I'm without you, I'm something weak
You got me begging, begging I'm on my knees

I don't wanna be needing your love
I just wanna be deep in your love
And it's killing me when you're away
Ooh baby
'Cause I really don't care where you are
I just wanna be there where you are
And I gotta get one little taste

Sugar, yes please
Won't you come and put it down on me?
I'm right here, 'cause I need

Little love, a little sympathy
Yeah, you show me good loving, make it alright
Need a little sweetness in my life
Your sugar, yes please
Won't you come and put it down on me?

Babe, my broken pieces, you pick them up
Don't leave me hanging, hanging, come give me some
When I'm without you, I'm so insecure
You are the one thing, one thing I'm living for

I don't wanna be needing your love
I just wanna be deep in your love
And it's killing me when you're away
Ooh baby
'Cause I really don't care where you are
I just wanna be there where you are

And I gotta get one little taste

Sugar, yes please
Won't you come and put it down on me?
I'm right here, 'cause I need
Little love, a little sympathy
Yeah, you show me good loving, make it alright
Need a little sweetness in my life
Your sugar, yes please (Your sugar, yes please)
Won't you come and put it down on me?

Yeah
I want that red velvet
I want that sugar sweet
Don't let nobody touch it unless that somebody's me
I gotta be a man, there ain't no other way
'Cause girl you're hotter than a Southern California day

Never wanna play no games, you don't gotta be afraid
Don't give me all that shy shit
No makeup on, that's my sugar

Sugar, yes please (Please)
Won't you come and put it down on me? (Down on me)
I'm right here, 'cause I need (I'm right here, 'cause I need)
Little love, a little sympathy
Yeah, you show me good loving, make it alright
Need a little sweetness in my life (Yeah)
Your sugar, yes please (Your sugar, yes please)
Won't you come and put it down on me? (Down on me)

Sugar, yes please

Won't you come and put it down on me?
I'm right here, 'cause I need (I'm right here, 'cause I need)
Little love, a little sympathy
Yeah, you show me good loving, make it alright
Need a little sweetness in my life
Your sugar, yes please (Your sugar, yes please)
Won't you come and put it down on me?
(Down on me, down on me, ooh)",happy
2iuZJX9X9P0GKaE93xcPjk,Sugar,Maroon 5,235493,0.748,0.788,1,-7.055,1,0.0334,0.0591,0,0.0863,0.884,120.076,4,./wav_clips/Sugar_1.wav,"Paroles de la chanson Sugar par Maroon 5
I'm hurting baby, I'm broken down
I need your loving, loving I need it now
When I'm without you, I'm something weak
You got me begging, begging I'm on my knees

I don't wanna be needing your love
I just wanna be deep in your love
And it's killing me when you're away
Ooh baby
'Cause I really don't care where you are
I just wanna be there where you are
And I gotta get one little taste

Sugar, yes please
Won't you come and put it down on me?
I'm right here, 'cause I need

Little love, a little sympathy
Yeah, you show me good loving, make it alright
Need a little sweetness in my life
Your sugar, yes please
Won't you come and put it down on me?

Babe, my broken pieces, you pick them up
Don't leave me hanging, hanging, come give me some
When I'm without you, I'm so insecure
You are the one thing, one thing I'm living for

I don't wanna be needing your love
I just wanna be deep in your love
And it's killing me when you're away
Ooh baby
'Cause I really don't care where you are
I just wanna be there where you are

And I gotta get one little taste

Sugar, yes please
Won't you come and put it down on me?
I'm right here, 'cause I need
Little love, a little sympathy
Yeah, you show me good loving, make it alright
Need a little sweetness in my life
Your sugar, yes please (Your sugar, yes please)
Won't you come and put it down on me?

Yeah
I want that red velvet
I want that sugar sweet
Don't let nobody touch it unless that somebody's me
I gotta be a man, there ain't no other way
'Cause girl you're hotter than a Southern California day

Never wanna play no games, you don't gotta be afraid
Don't give me all that shy shit
No makeup on, that's my sugar

Sugar, yes please (Please)
Won't you come and put it down on me? (Down on me)
I'm right here, 'cause I need (I'm right here, 'cause I need)
Little love, a little sympathy
Yeah, you show me good loving, make it alright
Need a little sweetness in my life (Yeah)
Your sugar, yes please (Your sugar, yes please)
Won't you come and put it down on me? (Down on me)

Sugar, yes please

Won't you come and put it down on me?
I'm right here, 'cause I need (I'm right here, 'cause I need)
Little love, a little sympathy
Yeah, you show me good loving, make it alright
Need a little sweetness in my life
Your sugar, yes please (Your sugar, yes please)
Won't you come and put it down on me?
(Down on me, down on me, ooh)",happy
2iuZJX9X9P0GKaE93xcPjk,Sugar,Maroon 5,235493,0.748,0.788,1,-7.055,1,0.0334,0.0591,0,0.0863,0.884,120.076,4,./wav_clips/Sugar_2.wav,"Paroles de la chanson Sugar par Maroon 5
I'm hurting baby, I'm broken down
I need your loving, loving I need it now
When I'm without you, I'm something weak
You got me begging, begging I'm on my knees

I don't wanna be needing your love
I just wanna be deep in your love
And it's killing me when you're away
Ooh baby
'Cause I really don't care where you are
I just wanna be there where you are
And I gotta get one little taste

Sugar, yes please
Won't you come and put it down on me?
I'm right here, 'cause I need

Little love, a little sympathy
Yeah, you show me good loving, make it alright
Need a little sweetness in my life
Your sugar, yes please
Won't you come and put it down on me?

Babe, my broken pieces, you pick them up
Don't leave me hanging, hanging, come give me some
When I'm without you, I'm so insecure
You are the one thing, one thing I'm living for

I don't wanna be needing your love
I just wanna be deep in your love
And it's killing me when you're away
Ooh baby
'Cause I really don't care where you are
I just wanna be there where you are

And I gotta get one little taste

Sugar, yes please
Won't you come and put it down on me?
I'm right here, 'cause I need
Little love, a little sympathy
Yeah, you show me good loving, make it alright
Need a little sweetness in my life
Your sugar, yes please (Your sugar, yes please)
Won't you come and put it down on me?

Yeah
I want that red velvet
I want that sugar sweet
Don't let nobody touch it unless that somebody's me
I gotta be a man, there ain't no other way
'Cause girl you're hotter than a Southern California day

Never wanna play no games, you don't gotta be afraid
Don't give me all that shy shit
No makeup on, that's my sugar

Sugar, yes please (Please)
Won't you come and put it down on me? (Down on me)
I'm right here, 'cause I need (I'm right here, 'cause I need)
Little love, a little sympathy
Yeah, you show me good loving, make it alright
Need a little sweetness in my life (Yeah)
Your sugar, yes please (Your sugar, yes please)
Won't you come and put it down on me? (Down on me)

Sugar, yes please

Won't you come and put it down on me?
I'm right here, 'cause I need (I'm right here, 'cause I need)
Little love, a little sympathy
Yeah, you show me good loving, make it alright
Need a little sweetness in my life
Your sugar, yes please (Your sugar, yes please)
Won't you come and put it down on me?
(Down on me, down on me, ooh)",happy
0ADL7nr9Ve8GwS8S1rDbj1,Veins,liquidfive,151789,0.536,0.874,0,-4.783,0,0.166,0.46,0,0.157,0.397,117.995,4,./wav_clips/Veins_0.wav,Lyrics not found,happy
0ADL7nr9Ve8GwS8S1rDbj1,Veins,liquidfive,151789,0.536,0.874,0,-4.783,0,0.166,0.46,0,0.157,0.397,117.995,4,./wav_clips/Veins_1.wav,Lyrics not found,happy
0ADL7nr9Ve8GwS8S1rDbj1,Veins,liquidfive,151789,0.536,0.874,0,-4.783,0,0.166,0.46,0,0.157,0.397,117.995,4,./wav_clips/Veins_2.wav,Lyrics not found,happy
7GUhiAHLoVy1V8ucQuZ3CB,Popular (with Playboi Carti & Madonna),The Weeknd,215466,0.854,0.668,1,-6.243,1,0.2,0.0604,8.39e-05,0.382,0.833,99.018,4,./wav_clips/Popular_(with_Playboi_Carti_&_Madonna)_0.wav,"Paroles de la chanson Popular par The Weeknd
[Madonna & The Weeknd]
I've seen the devil
Down Sunset
In every place
In every face
Yeah, uh, uh
Yeah, uh, uh

[The Weeknd]
Tell me, do you see her? (Yeah; uh) She's livin' her life (Uh)
Even if she acts like she don't want the limelight (Uh, yeah; uh, uh)
But if you knew her (Yeah-yeah; uh), she lives a lie
She calls the paparazzi, then she acts surprised

Oh

[The Weeknd]
Oh-oh-oh-oh, I know what she needs (Oh-oh)
She just want the fame, I know what she fiends (Oh-oh)
Give her a little taste, runnin' back to me (Oh-oh)
Put it in her veins, pray her soul to keep, ooh-ooh
Ooh-ooh, every night (Every night; uh)
She prays to the sky
Flashin' lights is all she ever wants to see

[The Weeknd]
Beggin' on her knees to be popular
That's her dream, to be popular (Hey)
Kill anyone to be popular (Hm)

Sell her soul to be popular (Popular)
Just to be popular (Uh-huh)
Everybody scream 'cause she popular (Hey)
She mainstream 'cause she popular
Never be free 'cause she popular

[Playboi Carti & The Weeknd]
Money on top of me, money on top of her (Uh-huh)
Money on top of me, money on top of her (Uh-huh)
Yeah, shawty fuck with me 'cause she know I'm popular (Uh-huh)
Yeah, shawty fuck with me 'cause she know I'm popular

[Madonna & The Weeknd]
I know that you see me (Huh), time's gone by (Uh, uh)
Spent my whole life runnin' from your flashin' lights

Try to own it (Uh), but I'm alright (Yeah)
You can't take my soul without a fuckin' fight (Uh)
Oh

[The Weeknd, Madonna]
Oh-oh-oh-oh, I know what she needs (Oh-oh)
She just want the fame, I know what she fiends (Oh-oh)
Give her a little taste, runnin' back to me (Oh-oh)
Put it in her veins, pray her soul to keep, ooh-ooh (Uh)
Ooh-ooh, every night (Every night)
She prays to the sky (Huh)
Flashin' lights is all she ever wants to see

[Madonna, The Weeknd]

Beggin' on her knees to be popular (Huh)
That's her dream, to be popular (Hey)
Kill anyone to be popular (Hm)
Sell her soul to be popular (Popular)
Just to be popular (Uh-huh)
Everybody scream 'cause she popular (Hey)
She mainstream 'cause she popular
Never be free 'cause she popular

[Playboi Carti & The Weeknd]
Money on top of me, money on top of her (Uh-huh)
Money on top of me, money on top of her (Uh-huh)
Yeah, shawty fuck with me 'cause she know I'm popular (Uh)
Yeah, shawty fuck with me 'cause she know I'm popular (Uh)
Money on top of me, money on top of her (Uh-huh)
Money on top of me, money on top of her (Uh-huh)

Yeah, shawty fuck with me 'cause she know I'm popular (Uh-huh)
Yeah, shawty fuck with me 'cause she know I'm popular

[ Playboi Carti, The Weeknd & Madonna]
I'm gettin' money and I'm keepin' it
I'm gettin' cash and I'm keepin' it
Money on top of me, money on top of her
Yeah, shawty fuck with me 'cause she know I'm popular
Pop-popular, born to be popular
She in debt, twenty mill', but she run it up
She can never be broke 'cause she popular
Turn the webcam on for the followers (Hahahahaha)

[Madonna, The Weeknd]
Beggin' on her knees to be popular

That's her dream, to be popular (Hey)
Kill anyone to be popular (Hm)
Sell her soul to be popular (Popular)
Just to be popular (Uh-huh)
Everybody scream 'cause she popular (Hey)
She mainstream 'cause she popular
Never be free 'cause she popular",happy
